line_number,mode1,value1,mode2,value2,mode3,value3,mode4,value4
60613,10,1,49,1,5,1,55,1
60614,74,0,17,1,26,1,17,1
60615,41,1,68,1,17,1,53,1
60616,3,1,44,1,27,1,19,1
60617,66,1,27,1,65,1,19,1
60618,47,0,26,1,27,1,36,1
60619,38,1,49,1,38,1,27,1
60620,65,1,27,1,48,1,65,1
60621,14,1,4,1,66,1,24,1
60622,41,1,29,1,59,1,65,1
60623,49,0,17,1,0,1,4,1
60624,31,1,2,1,64,1,0,1
60625,48,1,65,1,40,0,53,1
60626,27,1,59,1,2,1,65,1
60627,61,0,65,0,3,1,20,1
60628,40,1,25,0,48,0,41,0
60629,26,0,65,0,66,1,53,0
60630,15,1,14,1,46,1,24,1
60631,1,1,32,0,19,0,25,0
60632,66,1,0,1,25,1,65,1
60633,38,1,2,1,49,1,27,1
60634,48,0,27,0,8,1,28,0
60635,42,1,48,1,65,1,36,1
60636,47,1,65,1,55,1,48,1
60637,49,0,0,1,14,0,3,0
60638,48,1,27,1,27,1,17,1
60639,1,1,26,1,41,1,63,0
60640,20,1,38,1,27,1,65,1
60641,58,1,17,1,41,1,54,1
60642,66,1,64,1,36,1,23,1
60643,54,0,48,1,8,1,0,1
60644,0,1,48,1,27,1,25,1
60645,25,1,47,0,36,1,17,1
60646,3,1,74,0,41,0,27,1
60647,66,0,27,1,8,0,17,0
60648,27,0,66,0,38,0,28,1
60649,19,1,65,1,26,1,48,1
60650,76,0,38,1,65,1,40,0
60651,62,1,17,1,36,1,27,1
60652,17,1,67,1,65,0,36,1
60653,68,1,54,1,5,1,40,1
60654,44,0,23,1,53,0,14,0
60655,41,1,66,1,38,1,0,1
60656,21,1,27,1,65,1,28,1
60657,74,0,17,1,17,1,64,1
60658,72,1,27,1,39,0,64,0
60659,72,1,10,1,27,1,65,1
60660,17,1,54,0,60,1,0,1
60661,27,1,60,1,61,0,36,1
60662,65,1,66,1,42,1,38,1
60663,66,1,41,1,25,1,40,1
60664,58,0,9,1,36,1,38,1
60665,65,0,59,1,64,1,14,1
60666,28,1,0,1,28,1,63,1
60667,74,1,64,1,17,0,64,0
60668,41,1,66,0,24,0,27,0
60669,74,0,27,1,37,0,7,1
60670,64,1,65,1,48,1,65,1
60671,27,1,45,1,23,1,64,1
60672,66,1,14,1,8,1,65,1
60673,64,1,3,1,63,0,43,1
60674,36,1,72,1,27,1,39,1
60675,69,0,47,1,27,0,39,0
60676,66,1,27,1,65,1,26,1
60677,66,1,39,1,61,0,65,1
60678,41,1,36,1,48,1,61,0
60679,64,1,48,1,17,1,65,1
60680,65,0,76,0,27,1,61,0
60681,64,1,45,1,61,0,34,1
60682,49,0,13,0,41,0,9,1
60683,0,0,76,0,20,0,61,0
60684,24,1,28,1,48,1,38,1
60685,38,1,68,1,0,1,61,1
60686,36,1,15,1,46,1,24,1
60687,37,1,62,1,19,1,53,1
60688,28,1,59,1,41,1,4,1
60689,3,1,47,0,14,1,3,1
60690,64,0,68,0,27,0,0,0
60691,9,1,21,0,8,0,17,1
60692,17,1,0,1,39,1,66,1
60693,65,1,20,1,0,1,4,1
60694,48,0,0,1,28,0,0,1
60695,21,1,10,1,65,1,27,1
60696,45,1,26,1,42,1,40,1
60697,49,0,26,0,17,1,38,1
60698,65,0,68,1,27,1,38,1
60699,44,1,54,1,27,1,54,1
60700,48,1,64,0,25,1,41,1
60701,27,1,44,0,2,1,64,1
60702,68,0,36,0,40,1,65,1
60703,49,0,17,0,55,0,40,0
60704,65,1,65,1,27,1,76,0
60705,76,0,36,0,27,1,38,1
60706,60,1,38,1,64,1,28,1
60707,48,0,24,0,27,0,54,1
60708,66,1,38,1,27,1,36,1
60709,32,1,25,0,24,0,61,0
60710,27,1,72,1,65,1,27,1
60711,64,1,48,1,36,1,36,1
60712,39,1,15,1,25,1,36,1
60713,36,1,64,0,45,1,55,1
60714,3,1,49,0,36,0,19,0
60715,49,0,55,0,27,0,28,1
60716,19,1,63,0,64,1,27,1
60717,53,1,49,1,9,1,65,0
60718,26,1,66,1,8,1,27,1
60719,48,1,36,0,40,0,40,0
60720,49,1,1,0,54,0,27,1
60721,68,1,17,0,41,0,65,1
60722,36,1,48,1,8,1,26,1
60723,42,0,9,1,37,0,44,0
60724,38,1,9,1,63,1,42,1
60725,27,1,48,1,5,1,64,1
60726,64,1,59,1,36,1,12,1
60727,65,0,44,1,36,0,25,0
60728,28,1,48,0,24,0,54,0
60729,27,1,70,1,47,1,24,1
60730,64,0,65,1,66,1,40,1
60731,7,1,48,1,61,1,40,1
60732,26,0,41,0,0,0,6,0
60733,68,1,64,1,38,1,4,1
60734,49,0,55,0,41,1,28,0
60735,60,0,30,1,41,1,40,1
60736,64,0,66,0,23,1,61,0
60737,36,1,66,0,17,1,65,1
60738,38,1,21,1,10,1,27,1
60739,64,0,63,0,24,1,39,1
60740,64,1,54,1,60,1,27,1
60741,40,1,24,1,17,1,76,0
60742,54,1,65,1,59,0,17,1
60743,5,1,67,1,64,1,27,1
60744,10,1,15,1,65,1,38,1
60745,65,1,3,1,55,1,16,1
60746,58,1,64,1,38,1,51,1
60747,40,1,32,0,65,1,61,1
60748,0,1,48,1,0,1,26,0
60749,49,0,17,1,64,0,25,0
60750,13,0,49,0,8,1,27,0
60751,44,0,54,1,64,1,3,0
60752,62,1,38,1,36,1,0,1
60753,8,0,49,1,65,0,4,1
60754,59,1,0,1,26,1,0,1
60755,48,1,26,1,65,1,38,1
60756,43,0,10,1,28,0,49,0
60757,3,0,49,0,64,1,27,0
60758,17,1,44,1,27,1,38,1
60759,65,1,63,0,71,1,38,0
60760,64,1,8,0,26,1,66,1
60761,66,1,5,1,38,1,53,1
60762,49,0,61,0,0,1,38,0
60763,39,1,44,1,17,1,38,1
60764,36,1,17,1,25,1,48,1
60765,36,0,72,0,17,1,3,1
60766,66,1,41,0,64,1,64,0
60767,38,0,62,0,64,0,37,1
60768,27,0,48,1,24,0,17,0
60769,48,0,64,0,11,0,19,0
60770,53,1,17,0,69,0,65,1
60771,67,1,27,1,55,1,27,1
60772,10,1,44,0,40,1,27,1
60773,63,1,27,1,0,1,65,1
60774,48,0,17,0,64,1,36,0
60775,48,1,5,1,65,1,65,1
60776,27,1,21,1,17,1,27,1
60777,21,0,38,1,54,1,2,1
60778,17,1,65,0,76,0,28,1
60779,17,1,18,1,38,0,42,1
60780,0,1,64,1,27,1,48,1
60781,40,1,48,1,27,1,5,1
60782,1,1,65,1,40,0,66,1
60783,24,1,49,1,9,1,64,0
60784,27,1,45,1,27,1,28,1
60785,60,1,17,1,38,1,9,1
60786,46,1,20,0,64,1,27,1
60787,64,0,36,1,49,1,42,1
60788,40,0,27,1,17,1,20,1
60789,10,1,27,0,24,0,49,0
60790,40,1,3,1,49,1,0,1
60791,76,0,37,1,41,0,36,0
60792,49,0,27,1,24,1,10,0
60793,48,0,40,1,27,1,38,0
60794,68,0,54,1,27,0,17,1
60795,16,1,42,1,65,0,67,1
60796,65,0,63,0,27,1,24,1
60797,67,0,37,1,39,1,8,1
60798,5,1,26,1,72,1,26,1
60799,17,1,1,1,48,0,42,1
60800,49,1,64,1,23,1,38,1
60801,21,1,24,1,40,1,38,1
60802,49,1,24,1,24,1,3,1
60803,2,1,14,0,40,1,49,0
60804,32,0,27,1,38,1,4,1
60805,76,0,49,0,0,1,76,0
60806,41,1,48,1,10,1,38,1
60807,44,0,76,0,10,1,7,0
60808,65,1,24,1,67,1,65,1
60809,48,1,47,1,64,1,0,1
60810,49,1,23,1,16,0,53,0
60811,49,1,55,1,38,1,17,1
60812,64,0,66,0,38,1,38,1
60813,27,1,67,0,65,0,27,1
60814,65,1,48,1,27,1,27,1
60815,66,1,37,1,38,1,36,1
60816,38,0,66,1,26,0,40,1
60817,27,1,45,0,17,1,27,1
60818,28,1,48,0,24,0,39,0
60819,66,1,38,0,39,0,8,1
60820,41,1,44,0,26,1,65,0
60821,74,0,8,1,38,1,38,1
60822,26,1,65,1,41,1,66,1
60823,40,0,20,1,36,1,10,1
60824,76,0,0,1,26,1,41,1
60825,65,1,63,1,64,1,54,1
60826,64,0,65,0,40,0,48,0
60827,38,0,27,1,9,1,20,1
60828,10,1,62,1,61,0,38,1
60829,42,1,69,1,64,0,8,1
60830,38,1,37,1,60,1,57,1
60831,55,1,48,1,41,1,24,1
60832,16,1,40,0,39,0,66,1
60833,10,0,40,1,44,1,41,1
60834,36,1,60,1,4,1,36,1
60835,0,1,14,1,4,1,49,1
60836,10,1,65,1,49,0,42,0
60837,17,1,25,1,45,1,64,1
60838,26,0,44,0,24,0,23,1
60839,48,1,41,0,23,0,25,0
60840,27,0,44,0,61,1,24,0
60841,27,1,17,1,48,1,28,1
60842,54,1,23,1,45,0,26,1
60843,68,1,17,1,16,1,14,1
60844,20,0,0,1,36,1,3,1
60845,49,1,40,1,36,1,42,1
60846,59,1,65,1,65,1,37,1
60847,11,0,38,0,36,1,49,0
60848,64,1,65,1,48,1,40,1
60849,3,1,48,1,8,0,0,1
60850,23,0,26,0,49,0,17,1
60851,27,1,38,1,49,1,9,1
60852,21,1,71,1,47,1,23,1
60853,76,0,64,0,64,1,27,1
60854,27,0,27,1,66,1,7,1
60855,0,1,22,1,65,1,48,0
60856,48,1,65,1,42,1,5,1
60857,76,0,24,1,0,1,65,1
60858,40,1,9,1,66,1,0,1
60859,17,1,48,0,5,1,65,0
60860,64,1,59,0,22,1,65,1
60861,74,1,65,0,27,1,17,1
60862,65,1,60,1,55,0,8,1
60863,48,1,8,1,64,1,28,1
60864,64,1,24,1,45,1,25,1
60865,28,0,65,1,32,0,57,1
60866,8,0,48,1,36,1,27,1
60867,66,1,23,0,39,1,27,1
60868,32,0,7,1,17,0,71,0
60869,61,1,76,0,41,1,41,1
60870,61,1,68,1,0,1,40,1
60871,48,0,27,1,42,0,37,0
60872,8,1,60,1,64,1,38,1
60873,42,0,66,0,5,1,38,0
60874,27,1,66,1,27,1,17,1
60875,38,1,17,1,27,1,52,1
60876,10,0,23,0,20,0,38,0
60877,36,0,66,0,27,1,13,0
60878,37,0,64,1,49,0,50,1
60879,42,1,65,1,37,1,49,1
60880,26,0,18,0,41,0,46,1
60881,49,0,64,0,61,1,23,1
60882,66,1,64,1,27,1,27,1
60883,48,1,27,1,43,1,36,1
60884,17,0,49,1,53,1,17,1
60885,17,1,35,1,0,1,62,1
60886,21,1,40,1,61,1,64,1
60887,64,1,17,1,64,1,49,1
60888,49,0,24,1,76,0,24,1
60889,49,1,65,0,17,1,61,0
60890,64,0,48,0,65,1,13,1
60891,54,1,41,1,17,1,48,1
60892,24,1,40,1,5,1,74,0
60893,9,1,69,1,27,1,24,1
60894,7,1,22,1,65,1,33,1
60895,17,1,48,1,24,1,13,1
60896,0,1,27,1,63,1,35,1
60897,49,0,17,0,3,1,17,0
60898,27,1,48,1,28,1,24,1
60899,44,1,64,1,8,1,27,1
60900,23,1,66,1,27,1,0,1
60901,17,1,54,0,60,1,0,1
60902,66,1,27,1,25,1,41,1
60903,26,0,23,1,63,0,64,0
60904,38,0,68,1,17,1,38,1
60905,23,1,36,1,40,0,70,1
60906,24,1,62,1,30,1,64,1
60907,65,1,27,1,64,1,59,1
60908,0,1,49,1,53,1,46,1
60909,40,1,66,1,8,1,65,1
60910,14,0,17,1,54,1,66,0
60911,17,0,66,0,0,1,10,1
60912,28,1,48,1,25,1,8,1
60913,49,1,26,1,0,1,0,1
60914,40,1,67,1,41,1,38,1
60915,31,0,27,0,2,1,27,0
60916,66,1,22,1,65,1,43,0
60917,48,1,3,1,64,1,38,1
60918,49,1,64,1,1,1,51,1
60919,36,1,63,0,40,1,26,1
60920,48,1,17,1,37,1,37,1
60921,43,1,37,1,49,1,26,1
60922,0,1,68,1,40,1,41,1
60923,40,1,64,1,66,1,53,1
60924,41,1,48,1,27,1,55,1
60925,60,1,65,0,36,1,65,0
60926,25,1,32,1,41,1,26,1
60927,58,0,3,0,27,0,38,1
60928,49,1,0,1,27,1,54,1
60929,10,1,31,1,0,1,41,0
60930,49,0,41,1,3,1,8,1
60931,13,1,65,1,31,1,4,1
60932,40,1,49,1,61,0,36,1
60933,55,1,49,1,38,1,41,1
60934,25,1,49,1,27,1,17,1
60935,27,1,76,0,41,1,65,0
60936,48,1,65,0,5,1,29,1
60937,61,0,49,1,28,1,0,1
60938,17,1,23,1,27,1,59,1
60939,60,0,17,0,61,1,38,0
60940,17,1,38,1,66,1,0,1
60941,72,0,37,1,40,1,17,1
60942,0,1,76,0,36,1,40,1
60943,45,1,25,1,17,1,28,1
60944,48,0,7,0,26,1,27,0
60945,55,1,74,0,38,0,65,1
60946,24,1,44,0,0,1,3,1
60947,17,1,37,1,49,0,76,0
60948,37,0,48,1,39,0,65,1
60949,48,1,27,1,36,1,27,1
60950,10,1,64,1,15,1,10,1
60951,49,1,17,0,28,0,25,0
60952,66,0,17,1,40,0,0,1
60953,27,0,64,0,26,1,72,1
60954,48,1,17,1,27,1,38,1
60955,60,0,25,0,41,1,36,1
60956,72,0,41,0,26,0,65,1
60957,27,1,64,0,40,1,62,1
60958,74,0,40,0,40,0,40,0
60959,60,1,40,1,38,1,0,1
60960,37,1,39,1,48,1,36,1
60961,48,1,8,1,38,1,42,1
60962,44,1,53,1,13,1,27,1
60963,41,1,48,1,71,1,10,1
60964,48,1,27,1,23,1,37,1
60965,59,1,24,1,36,1,24,1
60966,39,1,65,0,27,1,66,1
60967,49,0,2,1,27,1,64,1
60968,65,0,14,0,48,1,50,1
60969,27,1,52,1,27,1,27,1
60970,20,0,9,1,64,1,26,1
60971,64,1,13,1,28,1,48,1
60972,27,1,16,0,40,0,26,1
60973,53,1,48,0,17,0,27,1
60974,26,1,62,0,41,0,17,1
60975,66,1,38,1,64,1,64,1
60976,48,1,3,1,23,1,23,1
60977,27,1,66,1,38,1,27,1
60978,44,1,2,1,38,1,40,0
60979,17,1,59,1,42,1,36,1
60980,26,1,49,1,24,1,64,0
60981,49,0,64,1,25,1,38,1
60982,28,0,49,0,65,1,76,0
60983,24,1,20,1,38,1,27,1
60984,40,1,36,1,66,0,24,1
60985,27,1,0,1,52,1,54,1
60986,20,1,38,1,64,1,38,1
60987,74,0,27,1,27,1,65,0
60988,27,1,48,1,17,1,27,1
60989,19,1,24,1,23,0,68,1
60990,66,0,36,1,5,0,37,0
60991,8,1,36,1,23,1,68,1
60992,59,1,38,0,40,1,37,0
60993,5,1,48,0,39,1,39,0
60994,4,1,60,1,38,1,41,0
60995,8,1,20,0,17,1,4,1
60996,64,1,45,0,26,1,64,0
60997,40,1,47,0,54,1,39,1
60998,48,0,26,0,40,0,41,1
60999,53,1,65,1,60,1,65,1
61000,49,1,39,1,8,1,65,1
61001,48,0,42,0,41,1,5,0
61002,17,0,48,1,0,1,36,1
61003,23,1,63,0,24,0,28,0
61004,27,1,24,1,44,1,13,1
61005,59,1,64,1,17,1,27,1
61006,64,1,27,1,59,1,23,1
61007,48,1,65,1,3,1,27,1
61008,46,0,66,1,65,0,8,0
61009,40,0,44,1,8,1,0,1
61010,72,0,8,1,27,0,27,0
61011,54,1,66,1,64,1,65,1
61012,72,1,40,1,42,0,40,1
61013,66,1,65,0,40,1,0,1
61014,32,1,36,1,64,1,28,1
61015,64,0,26,1,13,1,49,0
61016,20,1,25,0,65,1,40,1
61017,0,1,48,0,28,0,36,1
61018,36,0,66,0,64,1,27,1
61019,48,1,40,0,36,0,40,0
61020,70,1,37,1,37,1,38,1
61021,49,0,42,0,27,0,17,1
61022,2,1,62,1,42,1,41,1
61023,31,0,4,1,65,1,64,1
61024,66,1,14,1,9,0,23,1
61025,62,0,42,1,64,1,38,1
61026,38,1,48,1,36,1,36,1
61027,38,1,61,0,68,1,39,1
61028,49,0,38,1,4,0,65,1
61029,49,1,0,1,25,1,40,0
61030,53,1,49,1,27,0,36,0
61031,0,1,48,1,10,1,38,1
61032,48,1,65,0,39,1,26,1
61033,36,1,27,1,65,1,72,1
61034,52,1,26,1,0,1,40,0
61035,48,1,64,1,7,1,38,1
61036,27,0,31,0,54,1,64,1
61037,48,1,17,1,37,1,23,1
61038,25,1,66,0,28,0,65,1
61039,0,1,48,1,5,1,53,1
61040,10,0,59,1,42,1,41,1
61041,23,1,74,1,23,1,40,1
61042,41,1,60,1,27,1,55,1
61043,48,1,0,1,27,1,64,1
61044,65,1,76,0,26,1,65,1
61045,74,0,36,0,27,1,23,0
61046,15,1,36,1,54,1,41,1
61047,20,0,0,1,40,1,55,0
61048,21,0,27,1,55,1,37,0
61049,4,1,65,0,48,0,65,1
61050,66,0,65,1,36,0,36,0
61051,48,0,65,0,14,1,25,0
61052,38,0,76,0,42,0,0,1
61053,40,1,8,0,32,0,26,1
61054,21,0,53,0,64,0,65,0
61055,27,1,62,0,36,0,47,0
61056,27,1,42,1,75,1,9,1
61057,48,1,0,1,39,1,37,1
61058,72,1,0,1,64,1,37,0
61059,59,1,38,1,65,0,56,1
61060,48,1,55,0,12,1,39,1
61061,10,1,48,1,8,1,64,1
61062,11,0,20,1,26,1,64,1
61063,53,1,27,1,45,0,22,1
61064,52,0,61,1,40,1,27,1
61065,40,0,74,0,36,0,40,1
61066,65,0,76,0,0,1,38,1
61067,27,1,26,1,47,1,20,1
61068,39,0,20,0,26,1,36,0
61069,25,1,47,1,40,0,27,1
61070,28,0,48,1,11,1,0,1
61071,64,0,24,1,65,0,59,1
61072,32,1,38,1,40,1,10,1
61073,59,1,64,1,24,1,28,1
61074,49,1,27,1,61,0,28,1
61075,65,1,66,1,27,1,38,1
61076,64,0,48,1,17,1,27,1
61077,68,1,28,1,27,0,0,1
61078,66,1,64,1,64,1,55,1
61079,17,1,62,1,28,1,64,1
61080,63,1,0,1,38,1,26,1
61081,28,1,44,1,24,1,4,1
61082,66,0,27,1,8,1,36,0
61083,64,0,66,1,27,0,17,0
61084,48,1,65,1,27,1,38,1
61085,67,1,37,0,38,1,13,1
61086,74,0,26,1,65,0,40,0
61087,32,1,3,1,0,1,0,1
61088,59,0,27,1,65,1,28,0
61089,68,1,65,0,26,1,5,1
61090,38,0,23,1,61,1,48,1
61091,3,1,44,0,23,0,64,0
61092,0,1,48,1,38,1,26,1
61093,26,1,66,1,0,1,8,1
61094,27,0,66,1,0,1,23,1
61095,23,1,55,1,49,1,36,1
61096,27,1,72,1,65,1,27,1
61097,65,1,66,1,65,1,40,0
61098,65,0,38,0,25,1,48,0
61099,17,1,48,1,38,1,27,1
61100,55,0,41,0,70,1,36,1
61101,48,0,0,1,64,0,26,1
61102,27,1,26,1,49,1,17,1
61103,71,1,41,1,42,0,49,1
61104,38,1,49,1,28,1,22,1
61105,44,0,64,1,65,1,4,1
61106,40,0,49,0,40,1,17,1
61107,39,0,9,0,0,1,60,0
61108,76,0,8,1,0,1,24,1
61109,25,1,1,1,66,1,23,1
61110,66,1,42,1,41,1,26,1
61111,48,0,10,1,65,0,0,1
61112,64,1,40,1,55,1,66,1
61113,49,0,17,0,26,0,37,0
61114,59,0,25,0,36,0,1,1
61115,72,0,38,0,37,1,54,0
61116,27,1,49,1,64,1,42,0
61117,76,0,27,1,5,0,65,0
61118,27,1,27,1,23,1,66,1
61119,31,1,42,1,42,0,54,0
61120,55,1,44,0,38,0,40,0
61121,63,1,8,1,53,1,64,0
61122,59,1,36,1,36,1,17,0
61123,38,1,47,0,41,0,3,1
61124,25,1,63,0,65,0,36,0
61125,66,1,38,1,38,0,27,1
61126,8,1,67,1,38,1,28,1
61127,27,1,27,1,48,1,17,1
61128,64,1,27,1,40,1,20,1
61129,12,1,62,1,65,0,27,1
61130,0,1,28,1,66,0,38,0
61131,49,1,40,1,36,1,47,1
61132,48,1,36,1,27,1,26,1
61133,3,1,44,1,65,1,36,1
61134,65,1,0,1,36,1,74,0
61135,48,1,5,1,9,1,47,1
61136,48,1,65,1,9,1,36,1
61137,69,1,8,1,64,1,54,1
61138,0,1,67,0,37,1,13,1
61139,23,0,49,0,27,1,37,0
61140,48,0,0,1,4,0,38,0
61141,8,1,48,1,47,1,27,1
61142,24,1,40,1,26,1,62,1
61143,75,1,17,1,36,1,38,1
61144,66,1,64,0,64,1,64,1
61145,28,1,38,1,74,1,8,1
61146,66,0,40,0,64,0,37,0
61147,38,1,64,0,66,1,23,1
61148,48,1,41,0,10,0,27,0
61149,48,0,8,1,64,1,53,0
61150,44,0,14,1,26,1,26,1
61151,48,0,0,1,34,0,38,0
61152,27,1,1,1,66,1,65,1
61153,27,1,25,1,32,1,17,1
61154,12,1,48,1,27,1,40,0
61155,49,0,64,1,5,1,55,1
61156,26,1,15,1,38,1,7,1
61157,48,1,25,1,43,0,0,1
61158,17,1,28,0,27,1,48,0
61159,44,1,28,1,2,1,17,1
61160,26,1,68,1,0,1,27,1
61161,60,1,24,1,61,1,5,1
61162,48,1,64,1,37,1,64,1
61163,65,1,17,1,24,1,48,1
61164,27,1,27,1,59,1,17,0
61165,45,1,8,1,40,1,61,0
61166,48,0,40,0,27,0,17,1
61167,65,1,17,1,48,1,40,1
61168,28,0,17,1,59,0,24,0
61169,13,0,41,0,2,1,20,0
61170,25,1,64,0,74,1,65,0
61171,20,0,27,1,27,0,2,0
61172,15,0,28,0,38,1,26,0
61173,62,1,53,0,64,1,5,1
61174,17,1,55,1,76,0,65,1
61175,21,0,11,1,36,0,38,0
61176,40,1,44,1,24,1,27,1
61177,40,1,49,0,7,0,53,1
61178,66,1,38,1,5,1,27,1
61179,36,1,16,1,40,1,25,1
61180,2,1,52,1,40,1,17,1
61181,65,1,63,0,27,0,53,0
61182,66,0,27,0,28,0,8,1
61183,28,1,15,1,17,1,2,1
61184,76,0,26,1,38,1,23,1
61185,41,1,0,1,36,1,66,0
61186,48,0,24,0,25,1,13,0
61187,0,1,54,0,64,1,74,0
61188,44,1,42,0,65,0,4,0
61189,40,1,40,1,63,0,24,1
61190,28,1,38,1,49,1,27,1
61191,48,1,23,1,26,1,41,1
61192,60,1,41,1,25,1,36,1
61193,65,0,17,1,43,0,66,0
61194,36,1,66,1,64,1,25,1
61195,38,1,65,1,48,1,61,1
61196,48,1,64,1,42,1,36,1
61197,38,1,28,1,21,0,27,1
61198,38,1,38,1,17,1,66,1
61199,48,0,7,1,38,0,26,0
61200,49,1,27,1,8,1,26,1
61201,64,1,66,1,51,1,40,1
61202,27,1,66,1,54,0,0,1
61203,17,1,48,1,64,1,27,1
61204,40,1,64,1,38,1,48,1
61205,66,1,41,0,27,1,17,1
61206,18,0,40,0,38,0,26,1
61207,42,0,0,1,49,0,53,0
61208,5,1,48,1,37,1,27,1
61209,44,1,38,1,38,0,8,1
61210,32,0,28,1,37,0,17,1
61211,8,1,67,1,65,1,64,1
61212,20,0,64,0,37,0,9,1
61213,64,1,10,1,8,1,60,1
61214,3,0,49,0,65,1,27,0
61215,23,1,48,1,42,1,64,1
61216,73,0,10,0,49,0,8,1
61217,23,0,62,1,64,0,9,0
61218,27,1,48,1,65,0,38,1
61219,61,0,36,1,38,1,76,0
61220,25,1,62,0,29,1,41,1
61221,17,0,49,0,17,1,28,0
61222,60,0,38,0,38,1,27,0
61223,5,1,60,1,25,1,26,1
61224,36,1,28,1,60,1,38,1
61225,76,0,0,1,38,1,24,1
61226,26,0,31,0,0,1,22,1
61227,66,1,7,1,61,1,65,1
61228,40,0,36,0,49,0,34,1
61229,27,1,48,1,42,1,75,1
61230,27,1,49,1,64,1,42,0
61231,72,0,17,0,0,0,27,1
61232,49,1,0,1,26,0,65,1
61233,0,1,75,1,27,0,48,0
61234,20,1,65,0,53,1,27,0
61235,42,1,15,1,27,1,28,1
61236,28,1,16,1,66,1,65,1
61237,23,1,65,1,13,1,48,1
61238,66,0,5,1,75,0,43,1
61239,23,1,74,0,65,1,37,1
61240,62,1,41,1,0,1,25,1
61241,40,1,48,1,0,1,24,1
61242,72,0,38,1,27,1,27,1
61243,67,1,41,0,3,1,24,1
61244,0,1,49,1,4,1,64,1
61245,36,1,74,1,27,1,53,1
61246,28,0,74,0,64,1,61,1
61247,8,1,66,1,17,1,64,1
61248,27,1,66,0,17,0,38,0
61249,48,0,27,0,12,1,64,1
61250,23,0,28,0,70,1,0,1
61251,76,0,61,0,14,1,40,0
61252,67,1,64,1,64,1,40,1
61253,23,1,66,0,28,0,17,1
61254,17,0,23,1,42,1,69,1
61255,64,0,48,1,54,0,41,0
61256,42,0,58,0,55,1,17,1
61257,17,1,20,0,36,1,51,1
61258,60,0,27,1,40,0,38,1
61259,45,1,27,1,27,1,64,1
61260,64,1,3,1,45,0,40,1
61261,27,1,0,1,36,1,59,1
61262,17,1,38,1,39,1,21,0
61263,2,1,48,1,0,1,27,1
61264,66,1,54,0,64,0,41,1
61265,0,1,27,0,17,1,49,1
61266,52,0,42,0,25,1,65,1
61267,28,0,19,1,37,0,74,0
61268,49,0,19,0,38,1,17,1
61269,74,1,27,0,38,1,64,1
61270,64,1,40,1,40,1,60,1
61271,35,1,40,1,27,1,12,1
61272,20,0,38,1,64,0,64,0
61273,49,1,27,1,9,1,41,1
61274,24,1,66,1,38,1,12,1
61275,76,0,64,1,3,1,27,1
61276,64,1,52,1,26,1,5,1
61277,45,0,0,1,27,1,27,1
61278,0,1,38,1,66,1,65,1
61279,64,1,60,0,40,1,40,1
61280,48,1,64,1,40,1,19,1
61281,28,1,54,1,48,1,0,1
61282,36,1,66,1,65,0,54,1
61283,72,0,17,1,65,1,36,1
61284,40,1,45,1,36,1,38,1
61285,21,1,27,1,14,1,54,1
61286,49,1,40,1,9,1,42,1
61287,49,1,23,1,0,1,75,1
61288,70,1,38,1,38,0,36,1
61289,76,0,41,0,28,0,64,1
61290,68,0,40,0,36,0,64,1
61291,0,1,26,1,17,1,48,1
61292,60,1,27,0,8,0,28,1
61293,65,0,59,1,27,1,27,1
61294,65,1,66,1,65,1,64,1
61295,59,1,8,1,53,1,24,1
61296,65,1,27,1,69,1,27,0
61297,27,1,17,1,10,1,20,1
61298,76,0,5,1,38,1,28,1
61299,40,0,49,0,3,1,19,0
61300,38,1,48,1,41,0,47,1
61301,27,1,48,1,10,1,24,1
61302,64,1,48,1,54,1,40,1
61303,17,1,49,1,27,1,61,1
61304,66,0,54,0,8,1,8,0
61305,20,0,19,1,0,0,46,0
61306,36,1,27,1,9,1,21,0
61307,74,0,8,1,27,1,65,0
61308,64,1,49,0,65,0,53,0
61309,8,1,42,0,74,0,0,1
61310,41,1,39,1,26,1,35,1
61311,45,1,27,1,64,0,39,1
61312,28,1,48,0,17,1,36,1
61313,0,1,27,0,66,0,64,1
61314,40,1,41,0,3,1,45,1
61315,49,1,25,0,0,0,25,1
61316,65,0,49,1,65,0,51,0
61317,36,0,70,1,65,1,40,1
61318,60,1,26,1,38,1,16,1
61319,8,0,48,1,27,1,54,1
61320,64,1,21,0,26,1,25,1
61321,21,1,3,1,27,1,41,1
61322,19,1,40,0,49,1,10,1
61323,66,1,17,1,0,1,14,1
61324,36,1,48,1,38,1,24,1
61325,63,0,27,1,28,0,75,0
61326,40,0,38,1,36,1,76,0
61327,63,1,40,0,0,1,28,1
61328,0,1,36,0,54,1,67,0
61329,48,1,64,1,40,1,23,0
61330,64,1,15,1,41,1,76,0
61331,64,1,17,1,49,0,56,0
61332,27,1,63,0,54,0,28,0
61333,64,1,38,1,26,1,68,1
61334,64,1,27,1,15,1,27,1
61335,60,0,0,0,27,0,64,1
61336,65,0,26,0,44,1,0,0
61337,64,1,66,1,41,1,38,0
61338,49,0,64,1,64,0,25,0
61339,67,1,65,0,36,0,42,0
61340,36,0,48,0,3,1,65,1
61341,40,1,5,1,27,1,44,0
61342,51,1,31,0,39,0,9,1
61343,49,0,26,0,28,1,36,0
61344,48,0,24,0,38,1,10,1
61345,55,1,49,0,24,0,36,0
61346,44,1,40,0,40,1,42,0
61347,49,0,17,1,27,0,27,0
